Timestamp,Discrete_Swarm_Size,Discrete_Max_Iterations,Continuous_Swarm_Size,Continuous_Max_Iterations,Weight_Separation,Weight_Alignment,Weight_Cohesion,Weight_Food,Weight_Enemy,Weight_Inertia,Inertia_Min,Neighbor_Radius,Local_Search_Prob,Local_Search_Iterations,Stage1_Best_Fitness,Stage2_Best_Fitness,Final_Best_Fitness,Emergency_Delay,Total_Delay,Avg_Delay_Per_Vehicle,Total_Evaluations,Runtime_Seconds
2025-12-14 22:29:22,60,150,60,150,2.0,2.0,2.0,1.0,1.0,0.5,0.1,0.3,0.3,10,39.86111111111113,58.28911966279243,58.28911966279243,6.778099504260291,51.51102015853214,1.7170340052844046,18000,24.235982
2025-12-14 22:31:04,60,150,60,150,2.0,2.0,2.0,1.0,1.0,0.5,0.1,0.3,0.3,10,39.86111111111113,58.28911966279243,58.28911966279243,6.778099504260291,51.51102015853214,1.7170340052844046,18000,23.760306
2025-12-14 22:39:31,60,50,60,50,2.0,2.0,2.0,1.0,1.0,0.5,0.1,0.3,0.3,10,36.38888888888891,39.208333333333336,39.208333333333336,4.402777777777777,34.80555555555556,1.1601851851851852,6000,22.304148
